,clientnum,customer_status,age,gender,dependencies,education_level,marital_status,income_category,card_category,months_on_book,no_of_products,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,age_bracket,utilization_cat
224,715085733,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2,2939.0,1999,2434,33,0.68,60s,Medium
226,708421833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342.0,2517,1139,30,0.753,40s,High
228,709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,46,2,2,3,1900.0,1376,1881,45,0.724,50s,High
229,715120608,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546.0,1703,1273,27,0.117,40s,Low
230,770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521.0,1608,1328,33,0.638,50s,Medium
231,779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427.0,1682,1579,36,0.102,50s,Low
232,771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068.0,1718,937,28,0.131,40s,Low
233,716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281.0,837,1424,29,0.255,60s,Low
234,713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096.0,2217,2011,41,0.716,50s,High
235,712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052.0,1250,1208,31,0.609,60s,Medium
236,754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432.0,1418,1319,26,0.15,40s,Low
237,819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938.0,2303,949,27,0.154,50s,Low
238,712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343,1338,30,0.605,40s,Medium
239,779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,1350,32,0.06,40s,Low
240,717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985.0,1130,1694,44,0.162,30s,Low
241,710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439.0,0,2069,43,0.0,30s,Low
242,714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637.0,2030,1222,23,0.094,40s,Low
243,721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543.0,0,1536,37,0.0,50s,Low
244,711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684.0,2475,1400,31,0.256,40s,Low
245,715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007.0,930,1050,28,0.186,60s,Low
246,787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0,1184,29,0.0,50s,Low
248,714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,3,2,14041.0,2154,1467,29,0.153,30s,Low
249,712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,2,5264.0,2169,1219,27,0.412,50s,Medium
250,789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516.0,0,1122,13,0.0,40s,Low
251,711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648.0,1926,1083,22,0.2,50s,Low
252,720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516.0,2177,1234,23,0.063,50s,Low
253,788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265.0,2517,1843,35,0.771,30s,High
254,720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041.0,1355,1747,49,0.224,50s,Low
255,717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293.0,1823,1166,22,0.795,40s,High
256,708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399.0,2505,1326,31,0.187,40s,Low
257,710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317.0,2517,1619,36,0.583,40s,Medium
258,718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012.0,2242,1142,28,0.447,50s,Medium
259,708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,1,2,3471.0,1785,1052,24,0.514,50s,Medium
260,718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516.0,1699,1628,38,0.049,40s,Low
261,715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,36,6,3,2,3312.0,1844,1740,32,0.557,50s,Medium
262,779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578.0,2462,1378,29,0.955,50s,High
264,778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,1,2742.0,2321,1389,32,0.846,50s,High
265,712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,3,2077.0,1571,1365,38,0.756,60s,High
266,799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265.0,1942,1715,43,0.31,40s,Medium
267,716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,3,2731.0,1692,1220,22,0.62,50s,Medium
269,716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,2,16286.0,1710,2552,49,0.105,50s,Low
270,716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,3,34516.0,0,1106,31,0.0,40s,Low
271,713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567.0,1173,1435,32,0.155,50s,Low
272,719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,3,22770.0,2517,1882,38,0.111,40s,Low
273,772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791.0,1648,2058,34,0.435,60s,Medium
274,788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,4,2,2702.0,2517,1658,32,0.932,50s,High
275,811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555.0,2117,1334,32,0.829,40s,High
276,788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2,2355.0,1090,1441,29,0.463,40s,Medium
277,781391058,Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,3,2,1443.0,1375,1991,38,0.953,50s,High
278,790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741.0,755,1278,22,0.07,40s,Low
279,711857733,Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,2,18584.0,2517,1330,34,0.135,40s,Low
280,719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516.0,2165,1672,32,0.063,40s,Low
281,711643458,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,3,4,1438.3,0,1439,41,0.0,50s,Low
282,807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,46,6,3,3,34516.0,2274,1795,47,0.066,50s,Low
283,793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,3,2339.0,1440,893,22,0.616,50s,Medium
284,716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,2726.0,0,1099,27,0.0,40s,Low
285,828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,39,3,3,3,14881.0,848,1408,23,0.057,40s,Low
286,717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628.0,969,1893,15,0.595,30s,Medium
287,715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,2,2,3156.0,1644,1151,31,0.521,40s,Medium
288,713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36,5,3,2,19727.0,1785,1245,25,0.09,40s,Low
289,719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,22720.0,793,1102,27,0.035,50s,Low
290,714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,2,3,3751.0,1521,1060,30,0.405,40s,Medium
291,809608533,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,3,2,18206.0,1586,1439,48,0.087,40s,Low
292,772047183,Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3,3104.0,1766,1353,24,0.569,40s,Medium
293,714217908,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,41,5,3,2,2406.0,1560,1173,32,0.648,40s,Medium
294,714819183,Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,2,3,24571.0,1955,1746,28,0.08,60s,Low
295,716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,3,15534.0,726,1279,28,0.047,40s,Low
296,752952108,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,3,2846.0,1818,1473,37,0.639,30s,Medium
297,712595433,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,49,6,2,3,9788.0,1794,1805,37,0.183,50s,Low
298,714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,36,4,3,3,7231.0,2381,1421,23,0.329,50s,Medium
299,813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,6,3,2,2324.0,1576,1272,37,0.678,50s,Medium
300,794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,3,12208.0,1980,1409,34,0.162,50s,Low
301,715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,46,3,3,2,10021.0,1617,1275,25,0.161,50s,Low
302,789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,3,2027.0,1480,1702,37,0.73,50s,High
303,715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,2,6363.0,1162,1256,26,0.183,50s,Low
304,712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25,6,1,2,3920.0,2008,3178,53,0.512,30s,Medium
305,715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,36,5,1,3,9226.0,1233,1626,29,0.134,50s,Low
306,818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,1,1,9376.0,1288,1562,33,0.137,50s,Low
307,712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944.0,1346,1960,57,0.692,50s,Medium
308,721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,1,2,28202.0,843,1629,38,0.03,40s,Low
309,821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,39,3,3,1,24850.0,1662,1226,25,0.067,40s,Low
310,804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue,49,5,3,3,3805.0,2233,1743,27,0.587,50s,Medium
311,713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,37,5,2,2,2733.0,1306,1139,39,0.478,50s,Medium
312,788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,3,12781.0,1253,1073,21,0.098,40s,Low
314,712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33,6,1,3,34516.0,2086,1859,47,0.06,40s,Low
316,709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,31,5,2,1,34516.0,1254,1366,25,0.036,50s,Low
317,717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,2,6347.0,0,1161,44,0.0,50s,Low
318,779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106.0,1675,1512,38,0.539,60s,Medium
319,715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,1,2536.0,913,1750,35,0.36,30s,Medium
320,779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37,3,3,1,2453.0,968,2218,50,0.395,50s,Medium
321,710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,2,16138.0,1249,1198,33,0.077,40s,Low
323,717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3,3,2,3127.0,2517,1470,30,0.805,50s,High
324,710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,8645.0,1454,1435,25,0.168,40s,Low
325,753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3,1,3,1438.3,0,1093,22,0.0,50s,Low
327,718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487.0,2517,1512,42,0.103,40s,Low
328,719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2,3,2567.0,0,2399,43,0.0,60s,Low
329,772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,3,4131.0,785,906,22,0.19,40s,Low
330,712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37,3,2,2,10790.0,1930,1052,16,0.179,40s,Low
331,790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,3,6884.0,1001,975,11,0.145,40s,Low
333,713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43,4,1,1,13219.0,0,1097,24,0.0,50s,Low
335,713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9478.0,820,1327,41,0.087,40s,Low
336,771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,1,2,3502.0,1851,1814,31,0.529,40s,Medium
337,716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734.0,0,1476,38,0.0,50s,Low
338,779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,3,2305.0,1627,1230,36,0.706,40s,High
339,716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241.0,2081,1581,44,0.146,40s,Low
340,718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3,1,2,4789.0,1257,1534,29,0.262,30s,Low
341,721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,3,23138.0,1727,1612,39,0.075,40s,Low
342,794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38,6,1,3,23008.0,2280,1302,36,0.099,50s,Low
343,814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798.0,1794,1724,45,0.309,50s,Medium
344,721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,3,6880.0,1390,1784,35,0.202,40s,Low
345,788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,2,34516.0,1531,1156,29,0.044,40s,Low
346,717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,2075.0,1469,2556,49,0.708,50s,High
349,710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,1,6038.0,0,1447,30,0.0,50s,Low
350,789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32,5,3,2,14910.0,877,1150,26,0.059,40s,Low
351,718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39,3,3,2,29659.0,1143,1193,21,0.039,40s,Low
353,714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,1,3,11213.0,0,1257,23,0.0,30s,Low
354,714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,29,5,1,2,26181.0,0,1303,35,0.0,30s,Low
356,720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,2,29770.0,1565,1774,42,0.053,40s,Low
357,779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014.0,1910,1209,25,0.381,40s,Medium
358,795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,2,3445.0,1074,1074,31,0.312,50s,Medium
359,717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,2,2,23412.0,1078,1786,50,0.046,60s,Low
360,718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,1,2,3044.0,1611,1456,36,0.529,50s,Medium
361,803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,2,1,14596.0,2192,1300,25,0.15,30s,Low
362,709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,2,3864.0,1654,1470,42,0.428,50s,Medium
364,801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,3,23090.0,839,1198,24,0.036,50s,Low
365,708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,3,14035.0,2061,1606,30,0.147,60s,Low
367,711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2,2201.0,1138,1199,32,0.517,60s,Medium
368,719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,2061.0,1483,2400,60,0.72,30s,High
369,710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,23,4,2,2,24602.0,1660,1337,44,0.067,40s,Low
370,716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,2,2,15911.0,896,1270,33,0.056,40s,Low
373,717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,5124.0,2235,1158,42,0.436,40s,Medium
374,721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,3,12010.0,2149,1700,35,0.179,50s,Low
375,711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516.0,1597,1628,51,0.046,40s,Low
376,708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,2,4394.0,885,1377,32,0.201,30s,Low
377,715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,3,3,18325.0,723,1517,33,0.039,40s,Low
378,719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3,2,3773.0,1972,1528,25,0.523,40s,Medium
379,709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,3,21684.0,1748,1329,24,0.081,40s,Low
380,721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919.0,774,1505,33,0.403,40s,Medium
381,779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,2,9995.0,1713,1172,38,0.171,40s,Low
382,717701733,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,2,2,11910.0,2098,1646,39,0.176,40s,Low
383,718768158,Existing Customer,57,M,1,College,Single,$40K - $60K,Blue,48,3,1,2,3539.0,0,1336,23,0.0,50s,Low
384,721375308,Existing Customer,48,M,3,High School,Married,$80K - $120K,Blue,36,5,1,3,30579.0,1351,1289,19,0.044,40s,Low
385,822893133,Existing Customer,56,F,1,Uneducated,Divorced,Unknown,Blue,52,6,1,2,17561.0,0,1608,33,0.0,50s,Low
386,778465533,Existing Customer,54,F,0,College,Married,Less than $40K,Blue,40,3,1,2,1638.0,0,1885,51,0.0,50s,Low
387,712138983,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3,3,2,2947.0,2216,1744,53,0.752,50s,High
388,708095133,Existing Customer,43,M,4,Unknown,Unknown,$120K +,Blue,34,5,2,2,33304.0,1833,1448,29,0.055,40s,Low
389,711195558,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,48,6,3,3,7251.0,1603,1300,36,0.221,50s,Low
390,712024908,Existing Customer,56,F,1,College,Married,Less than $40K,Blue,36,6,2,3,2641.0,1257,1439,39,0.476,50s,Medium
391,714893733,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,45,3,3,3,16794.0,809,1917,33,0.048,50s,Low
392,754886958,Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue,41,4,1,3,9336.0,1672,1391,39,0.179,40s,Low
393,710558883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,17391.0,1044,1248,27,0.06,40s,Low
394,720267033,Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3,3,2,5100.0,1786,2375,63,0.35,30s,Medium
395,712049208,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3,1,2,3955.0,2517,1238,25,0.636,50s,Medium
396,708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue,48,5,3,1,3140.0,1985,1626,41,0.632,60s,Medium
398,713217858,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,32,5,3,3,2264.0,0,1204,28,0.0,30s,Low
399,819352983,Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue,44,5,2,2,21620.0,2008,1300,33,0.093,40s,Low
400,768600558,Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2,3,2375.0,1658,1071,28,0.698,40s,Medium
401,712899333,Existing Customer,47,F,4,College,Single,Less than $40K,Blue,37,6,2,2,4256.0,1084,1100,29,0.255,40s,Low
402,793473033,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3,2,3,3228.0,2517,1349,33,0.78,50s,High
403,721232058,Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6,1,3,20231.0,977,1215,36,0.048,40s,Low
406,827332983,Existing Customer,46,M,3,High School,Single,$80K - $120K,Gold,42,3,2,2,34516.0,2113,1362,31,0.061,40s,Low
407,721183983,Existing Customer,48,M,4,High School,Married,$120K +,Blue,31,6,3,1,34516.0,1013,1222,37,0.029,40s,Low
408,718426533,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4,1,2,5504.0,0,1364,32,0.0,40s,Low
409,710698233,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,10021.0,1203,1463,40,0.12,30s,Low
410,793581933,Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver,44,4,3,4,19853.0,1513,1878,55,0.076,50s,Low
411,719229708,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,31,6,3,2,4969.0,838,1489,32,0.169,40s,Low
412,715158483,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,3117.0,1603,1437,37,0.514,40s,Medium
413,778176108,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,51,4,2,2,5504.0,1412,1290,38,0.257,60s,Low
414,796532958,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,53,4,3,2,5512.0,1124,1975,49,0.204,50s,Low
416,719366358,Existing Customer,51,M,3,High School,Married,$120K +,Blue,40,6,3,2,7319.0,1692,1233,29,0.231,50s,Low
417,711622683,Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,3,7712.0,1387,1597,39,0.18,40s,Low
418,769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32,3,1,3,12804.0,2517,1101,37,0.197,40s,Low
419,717643608,Existing Customer,48,M,4,College,Married,$80K - $120K,Blue,36,3,3,2,26443.0,1601,1593,36,0.061,40s,Low
420,712419708,Existing Customer,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,6,1,2,4930.0,2259,2194,53,0.458,50s,Medium
421,709103358,Existing Customer,39,F,2,College,Single,Less than $40K,Blue,36,6,3,3,9476.0,0,1128,27,0.0,30s,Low
422,716966808,Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6,3,3,11722.0,1667,1497,35,0.142,40s,Low
423,772264383,Existing Customer,44,M,2,Graduate,Single,$120K +,Blue,33,4,1,3,13301.0,0,1385,50,0.0,40s,Low
424,721057758,Existing Customer,61,F,1,Unknown,Married,Unknown,Blue,47,4,2,3,1438.3,0,1449,27,0.0,60s,Low
427,708579633,Existing Customer,40,M,4,Unknown,Divorced,$40K - $60K,Gold,28,4,2,2,23981.0,1788,1421,34,0.075,40s,Low
428,778686408,Existing Customer,48,M,1,College,Married,$60K - $80K,Blue,29,4,3,2,19324.0,1040,1744,50,0.054,40s,Low
429,715015683,Existing Customer,44,M,2,Graduate,Single,$40K - $60K,Blue,34,5,3,1,5331.0,1993,1766,39,0.374,40s,Medium
430,710462433,Existing Customer,45,M,4,Graduate,Single,$60K - $80K,Blue,30,6,2,2,17625.0,894,1773,39,0.051,40s,Low
431,721342383,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,34,6,3,2,17438.0,0,1860,37,0.0,30s,Low
